1;2021.06.23 13:30;4;22,125;22,4375;23,125;460;202;0;
2;2021.06.23 13:45;4;22,25;22,5;22,75;460;202;0;
3;2021.06.23 14:00;4;22,125;22,375;22,6875;459;202;0;
4;2021.06.23 14:15;4;22,125;22,375;22,75;458;202;0;
5;2021.06.23 14:30;4;22,875;22,75;23,0625;462;202;0;
6;2021.06.23 14:45;4;23,125;23;23,25;463;202;0;
7;2021.06.23 15:00;4;23,25;23,125;23,25;464;202;0;
8;2021.06.23 15:15;4;23,25;23,25;23,375;464;202;0;
9;2021.06.23 15:30;4;23,6875;23,5;23,875;484;202;0;
10;2021.06.23 15:45;4;23,5625;23,5625;23,75;483;202;0;
11;2021.06.23 16:00;4;23,5;23,625;23,625;483;202;0;
12;2021.06.23 16:15;4;23,5;23,625;23,5;483;202;0;
13;2021.06.23 16:30;4;23,5;23,625;23,5;483;202;0;
14;2021.06.23 16:45;4;23,5;23,625;23,5;483;202;0;
15;2021.06.23 17:00;4;23,5;23,625;23,5;483;202;0;
16;2021.06.23 17:15;4;23,5;23,6875;23,375;483;202;0;
17;2021.06.23 17:30;4;23,5;23,6875;23,375;482;202;0;
18;2021.06.23 17:45;4;23,5;23,6875;23,375;482;202;0;
19;2021.06.23 18:00;4;23,5;23,6875;23,375;482;202;0;
20;2021.06.23 18:15;4;23,5;23,6875;23,375;482;202;0;
21;2021.06.23 18:30;4;23,5;23,6875;23,375;482;202;0;
22;2021.06.23 18:45;4;23,5;23,625;23,375;482;202;0;
23;2021.06.23 19:00;4;23,5;23,625;23,375;482;202;0;
24;2021.06.23 19:15;4;23,5;23,625;23,3125;482;202;0;
25;2021.06.23 19:30;4;23,5;23,625;23,3125;482;202;0;
26;2021.06.23 19:45;4;23,5;23,625;23,3125;482;202;0;
27;2021.06.23 20:00;4;23,5;23,625;23,3125;482;202;0;
28;2021.06.23 20:15;4;23,5;23,625;23,3125;481;202;0;
29;2021.06.23 20:30;4;23,4375;23,625;23,3125;481;202;0;
30;2021.06.23 20:45;4;23,4375;23,625;23,25;481;202;0;
31;2021.06.23 21:00;4;23,4375;23,625;23,25;481;202;0;
32;2021.06.23 21:15;4;23,4375;23,625;23,25;481;202;0;
33;2021.06.23 21:30;4;23,375;23,625;23,25;481;202;0;
34;2021.06.23 21:45;4;23,375;23,625;23,25;481;202;0;
