1;2021.06.23 13:30;4;22,125;22,125;22,5;460;202;0;
2;2021.06.23 13:45;4;22,25;22,125;22,4375;459;202;0;
3;2021.06.23 14:00;4;22,125;22;22,375;459;202;0;
4;2021.06.23 14:15;4;22,125;22,125;22,375;459;202;0;
5;2021.06.23 14:30;4;23;22,5625;23,0625;461;202;0;
6;2021.06.23 14:45;4;23,25;22,875;23,25;463;202;0;
7;2021.06.23 15:00;4;23,375;23,0625;23,375;463;202;0;
8;2021.06.23 15:15;4;23,625;23,25;23,375;465;202;0;
9;2021.06.23 15:30;4;23,625;23,375;23,375;465;202;0;
10;2021.06.23 15:45;4;23,625;23,5625;23,9375;558;202;0;
11;2021.06.23 16:00;4;23,6875;23,625;23,6875;558;202;0;
12;2021.06.23 16:15;4;23,6875;23,625;23,5;557;202;0;
13;2021.06.23 16:30;4;23,6875;23,625;23,4375;557;202;0;
14;2021.06.23 16:45;4;23,6875;23,625;23,375;557;202;0;
15;2021.06.23 17:00;4;23,6875;23,625;23,375;557;202;0;
16;2021.06.23 17:15;4;23,6875;23,625;23,375;557;202;0;
17;2021.06.23 17:30;4;23,6875;23,625;23,25;557;202;0;
18;2021.06.23 17:45;4;23,625;23,625;23,25;557;202;0;
19;2021.06.23 18:00;4;23,625;23,625;23,25;557;202;0;
20;2021.06.23 18:15;4;23,625;23,625;23,25;557;202;0;
21;2021.06.23 18:30;4;23,625;23,625;23,25;557;202;0;
22;2021.06.23 18:45;4;23,625;23,625;23,25;556;202;0;
23;2021.06.23 19:00;4;23,625;23,625;23,25;556;202;0;
24;2021.06.23 19:15;4;23,625;23,625;23,25;556;202;0;
25;2021.06.23 19:30;4;23,625;23,5625;23,25;556;202;0;
26;2021.06.23 19:45;4;23,625;23,5625;23,25;556;202;0;
27;2021.06.23 20:00;4;23,625;23,5625;23,25;556;202;0;
28;2021.06.23 20:15;4;23,625;23,5625;23,25;556;202;0;
29;2021.06.23 20:30;4;23,625;23,5625;23,25;556;202;0;
30;2021.06.23 20:45;4;23,625;23,5625;23,25;556;202;0;
31;2021.06.23 21:00;4;23,625;23,5;23,1875;556;202;0;
32;2021.06.23 21:15;4;23,625;23,5;23,1875;556;202;0;
33;2021.06.23 21:30;4;23,625;23,5;23,1875;556;202;0;
34;2021.06.23 21:45;4;23,625;23,5;23,1875;555;202;0;
35;2021.06.23 22:00;4;23,5625;23,5;23,125;555;202;0;
36;2021.06.23 22:15;4;23,5625;23,5;23,125;555;202;0;
37;2021.06.23 22:30;4;23,5625;23,5;23,125;555;202;0;
38;2021.06.23 22:45;4;23,5625;23,5;23,125;555;202;0;
